PedidoEnviado;Barra;Qtd_Pedido;DataPedido;Qtd_Atendida;Qtd_Atendida_Not;NumeroNotaPedido;Observacao
18093671;7896181902386;1;14/04/2022;1;1;00000000000016073394;ATENDIDO
18093671;7896181915171;4;14/04/2022;0;;;FALTA DE ESTOQUE
18093671;7896181916086;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093671;7896658008023;3;14/04/2022;3;3;00000000000016073394;ATENDIDO
18093671;7896658023354;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093672;7896658001918;34;14/04/2022;0;;;FALTA DE ESTOQUE
18093674;7896658001925;9;14/04/2022;9;9;00000000000016073717;ATENDIDO
18093674;7896658004292;1;14/04/2022;1;1;00000000000016073717;ATENDIDO
18093682;7896658006432;2;14/04/2022;2;2;00000000000006885960;ATENDIDO
18093684;7896181916086;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093689;7896181901747;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093689;7896658004704;1;14/04/2022;1;1;00000000000016073684;ATENDIDO
18093698;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093698;7896658027604;2;14/04/2022;2;2;00000000000016073484;ATENDIDO
18093699;7896181902386;3;14/04/2022;3;3;00000000000006887495;ATENDIDO
18093705;7896658001666;1;14/04/2022;1;1;00000000000016074118;ATENDIDO
18093705;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093705;7896658016844;2;14/04/2022;2;2;00000000000016074118;ATENDIDO
18093705;7896658028519;1;14/04/2022;1;1;00000000000016074118;ATENDIDO
18093707;7896658002212;1;14/04/2022;1;1;00000000000016075239;ATENDIDO
18093707;7896658029608;1;14/04/2022;1;1;00000000000016075239;ATENDIDO
18093711;7896658007286;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093716;7896658008023;1;14/04/2022;1;1;00000000000016075736;ATENDIDO
18093725;7896181900115;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093725;7896658014215;5;14/04/2022;5;5;00000000000018782568;ATENDIDO
18093730;7896181916475;1;14/04/2022;1;1;00000000000016075403;ATENDIDO
18093730;7896658000089;1;14/04/2022;1;1;00000000000016075403;ATENDIDO
18093730;7896658028366;1;14/04/2022;1;1;00000000000016075403;ATENDIDO
18093731;7896658005305;1;14/04/2022;1;1;00000000000016073642;ATENDIDO
18093732;7896658012303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093735;7896658001925;8;14/04/2022;8;8;00000000000016074105;ATENDIDO
18093743;7896658001925;4;14/04/2022;4;4;00000000000016075281;ATENDIDO
18093744;7896658003523;3;14/04/2022;3;3;00000000000006017181;ATENDIDO
18093744;7896658008801;4;14/04/2022;4;4;00000000000006017181;ATENDIDO
18093744;7896658019562;2;14/04/2022;2;2;00000000000006017181;ATENDIDO
18093745;7896181900351;6;14/04/2022;6;6;00000000000006020035;ATENDIDO
18093745;7896181909361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093745;7896181914303;6;14/04/2022;0;;;FALTA DE ESTOQUE
18093745;7896181918691;20;14/04/2022;20;20;00000000000006020035;ATENDIDO
18093745;7896181926641;1;14/04/2022;1;1;00000000000006020035;ATENDIDO
18093748;7896658001918;12;14/04/2022;12;12;00000000000006020045;ATENDIDO
18093748;7896658001925;4;14/04/2022;4;4;00000000000006020045;ATENDIDO
18093748;7896658005442;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093748;7896658014321;6;14/04/2022;6;6;00000000000006020045;ATENDIDO
18093748;7896658021381;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093750;7896658003653;2;14/04/2022;2;2;00000000000016070870;ATENDIDO
18093753;7896658023125;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093754;7896658001925;1;14/04/2022;1;1;00000000000016075399;ATENDIDO
18093755;7896658001079;5;14/04/2022;0;;;FALTA DE ESTOQUE
18093756;7896658001079;12;14/04/2022;12;12;00000000000001469843;ATENDIDO
18093756;7896658001116;1;14/04/2022;1;1;00000000000001469843;ATENDIDO
18093756;7896658003141;4;14/04/2022;4;4;00000000000001469843;ATENDIDO
18093756;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093759;7896181914280;9;14/04/2022;0;;;FALTA DE ESTOQUE
18093760;7896658001918;7;14/04/2022;0;;;FALTA DE ESTOQUE
18093765;7896181900122;10;14/04/2022;10;10;00000000000016723420;ATENDIDO
18093765;7896181915027;4;14/04/2022;4;4;00000000000016723420;ATENDIDO
18093768;7896658007255;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093775;7896658000560;1;14/04/2022;1;1;00000000000016073115;ATENDIDO
18093828;7896181920410;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093862;7896181920410;6;14/04/2022;6;6;00000000000000305576;ATENDIDO
18093865;7896181920410;4;14/04/2022;4;4;00000000000000305539;ATENDIDO
18093869;7896658001925;3;14/04/2022;3;3;00000000000016073626;ATENDIDO
18093880;7896658023361;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093929;7896658012303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093965;7896658001925;7;14/04/2022;7;7;00000000000016070850;ATENDIDO
18093970;7896658023224;2;14/04/2022;2;2;00000000000016070861;ATENDIDO
18093972;7896658026195;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093976;7896181922254;2;14/04/2022;2;2;00000000000006017201;ATENDIDO
18093976;7896658001635;3;14/04/2022;3;3;00000000000006017201;ATENDIDO
18093976;7896658002670;10;14/04/2022;10;10;00000000000006017201;ATENDIDO
18093976;7896658007309;2;14/04/2022;2;2;00000000000006017201;ATENDIDO
18093976;7896658016653;1;14/04/2022;1;1;00000000000006017201;ATENDIDO
18093976;7896658018800;1;14/04/2022;1;1;00000000000006017201;ATENDIDO
18093976;7896658019531;1;14/04/2022;1;1;00000000000006017201;ATENDIDO
18093976;7896658023323;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093976;7896658032431;3;14/04/2022;3;3;00000000000006017201;ATENDIDO
18093979;7896658001925;2;14/04/2022;2;2;00000000000016073774;ATENDIDO
18093983;7896658001918;7;14/04/2022;0;;;FALTA DE ESTOQUE
18093995;7896658001918;5;14/04/2022;0;;;FALTA DE ESTOQUE
18093998;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094003;7896658008801;2;14/04/2022;2;2;00000000000006016956;ATENDIDO
18094003;7896658016691;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094010;7896181918424;36;14/04/2022;36;36;00000000000016077523;ATENDIDO
18094011;7896658005176;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094014;7896181918707;30;14/04/2022;30;30;00000000000006019938;ATENDIDO
18094014;7896181921325;3;14/04/2022;3;3;00000000000006019938;ATENDIDO
18094018;7896658000959;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094018;7896658001918;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094026;7896658027604;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094026;7896658035623;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094033;7896181906612;12;14/04/2022;12;12;00000000000016718942;ATENDIDO
18094039;7896658008122;1;14/04/2022;1;1;00000000000006016837;ATENDIDO
18094053;7896658001918;8;14/04/2022;0;;;FALTA DE ESTOQUE
18094111;7896181918943;4;14/04/2022;4;4;00000000000006493360;ATENDIDO
18094111;7896658001079;4;14/04/2022;4;4;00000000000006493360;ATENDIDO
18094111;7896658001123;1;14/04/2022;1;1;00000000000006493360;ATENDIDO
18094111;7896658008788;1;14/04/2022;1;1;00000000000006493360;ATENDIDO
18094132;7896658008801;1;14/04/2022;1;1;00000000000016720207;ATENDIDO
18094193;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094193;7896658023125;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094208;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18094287;7896181907176;6;14/04/2022;6;6;00000000000001469687;ATENDIDO
18094287;7896658001666;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094287;7896658008764;2;14/04/2022;2;2;00000000000001469687;ATENDIDO
18094287;7896658028175;1;14/04/2022;1;1;00000000000001469687;ATENDIDO
18094299;7896658015106;1;14/04/2022;1;1;00000000000004430255;ATENDIDO
18094302;7896658020995;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094313;7896658016653;1;14/04/2022;1;1;00000000000001469860;ATENDIDO
18094364;7896181915034;5;14/04/2022;5;5;00000000000006887028;ATENDIDO
18094365;7896181900122;6;14/04/2022;6;6;00000000000006887098;ATENDIDO
18094365;7896181904946;7;14/04/2022;7;7;00000000000006887098;ATENDIDO
18094365;7896181919247;1;14/04/2022;1;1;00000000000006887098;ATENDIDO
18094409;7896181915171;4;14/04/2022;4;4;00000000000001467901;ATENDIDO
18094409;7896658008887;1;14/04/2022;1;1;00000000000001467901;ATENDIDO
18094436;7896658026904;2;14/04/2022;2;2;00000000000018783289;ATENDIDO
18094538;7896181916475;1;14/04/2022;1;1;00000000000016072342;ATENDIDO
18094538;7896658008825;1;14/04/2022;1;1;00000000000016072342;ATENDIDO
18094538;7896658027796;1;14/04/2022;1;1;00000000000016072342;ATENDIDO
18094540;7896658001925;6;14/04/2022;6;6;00000000000007265788;ATENDIDO
18094545;7896658032110;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094571;7896181916451;1;14/04/2022;1;1;00000000000016726445;ATENDIDO
18094577;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094585;7896658002076;1;14/04/2022;1;1;00000000000016720741;ATENDIDO
18094585;7896658007088;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094589;7896658001918;34;14/04/2022;34;34;00000000000006016948;ATENDIDO
18094590;7896658002700;1;14/04/2022;1;1;00000000000016073638;ATENDIDO
18094590;7896658006043;1;14/04/2022;1;1;00000000000016073638;ATENDIDO
18094590;7896658028205;1;14/04/2022;1;1;00000000000016073638;ATENDIDO
18094590;7896658035289;1;14/04/2022;1;1;00000000000016073638;ATENDIDO
18094628;7896658034084;4;14/04/2022;4;3;00000000000006884974;ATENDIDO
18094633;7896658001079;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094633;7896658001116;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094633;7896658002922;2;14/04/2022;2;2;00000000000016720924;ATENDIDO
18094633;7896658005763;1;14/04/2022;1;1;00000000000016720924;ATENDIDO
18094635;7896181901631;1;14/04/2022;1;1;00000000000016071989;ATENDIDO
18094635;7896658035067;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094640;7896181901150;4;14/04/2022;4;4;00000000000006493837;ATENDIDO
18094665;7896658001925;3;14/04/2022;3;3;00000000000006885445;ATENDIDO
18094671;7896181900351;50;14/04/2022;50;50;00000000000006016575;ATENDIDO
18094678;7896181902386;1;14/04/2022;1;1;00000000000016075643;ATENDIDO
18094678;7896658011276;1;14/04/2022;1;1;00000000000016075643;ATENDIDO
18094681;7896658003189;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094681;7896658009518;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094681;7896658010057;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18094694;7896181909279;10;14/04/2022;0;;;FALTA DE ESTOQUE
18094699;7896181918943;1;14/04/2022;1;1;00000000000016072742;ATENDIDO
18094699;7896658011276;1;14/04/2022;1;1;00000000000016072742;ATENDIDO
18094702;7896181907220;2;14/04/2022;2;2;00000000000004467848;ATENDIDO
18094778;7896181916871;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094782;7896658006432;1;14/04/2022;1;1;00000000000006019296;ATENDIDO
18094782;7896658009518;6;14/04/2022;0;;;FALTA DE ESTOQUE
18094782;7896658015427;1;14/04/2022;1;1;00000000000006019296;ATENDIDO
18094843;7896181914303;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094843;7896181915034;12;14/04/2022;12;12;00000000000006017561;ATENDIDO
18094846;7896181918424;4;14/04/2022;4;4;00000000000016076371;ATENDIDO
18094866;7896181918691;24;14/04/2022;24;24;00000000000006018203;ATENDIDO
18094870;7896181908302;4;14/04/2022;4;4;00000000000016072341;ATENDIDO
18094870;7896181922285;5;14/04/2022;0;;;FALTA DE ESTOQUE
18094870;7896181925224;5;14/04/2022;5;5;00000000000016072341;ATENDIDO
18094874;7896181927044;2;14/04/2022;2;2;00000000000018184948;ATENDIDO
18094877;7896181901327;6;14/04/2022;6;6;00000000000001470251;ATENDIDO
18094883;7896181922285;10;14/04/2022;0;;;FALTA DE ESTOQUE
18094883;7896181922377;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094883;7896181928683;5;14/04/2022;0;;;FALTA DE ESTOQUE
18094885;7896181904946;3;14/04/2022;3;3;00000000000001470241;ATENDIDO
18092636;7896181913511;1;14/04/2022;1;1;00000000000003051891;ATENDIDO
18092732;7896181918363;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092732;7896181922377;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092732;7896181927655;2;14/04/2022;2;2;00000000000003051153;ATENDIDO
18092733;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092735;7896181909293;1;14/04/2022;1;1;00000000000003051204;ATENDIDO
18092737;7896181918370;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092738;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092739;7896181921011;2;14/04/2022;2;2;00000000000003051004;ATENDIDO
18092740;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092742;7896658002120;120;14/04/2022;0;;;FALTA DE ESTOQUE
18092742;7896658008863;6;14/04/2022;6;6;00000000000000427561;ATENDIDO
18092742;7896658008887;3;14/04/2022;3;3;00000000000000427561;ATENDIDO
18092742;7896658014215;24;14/04/2022;24;24;00000000000000427561;ATENDIDO
18092742;7896658016837;12;14/04/2022;12;12;00000000000000427561;ATENDIDO
18092742;7896658018879;60;14/04/2022;0;;;FALTA DE ESTOQUE
18092742;7896658023323;6;14/04/2022;6;6;00000000000000427561;ATENDIDO
18092742;7896658024146;6;14/04/2022;6;6;00000000000000427561;ATENDIDO
18092753;7896181922001;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092756;7896181901341;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092765;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092766;7896181918363;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092766;7896181921011;2;14/04/2022;2;2;00000000000003051590;ATENDIDO
18092767;7896181921011;3;14/04/2022;3;3;00000000000003051006;ATENDIDO
18092768;7896181901341;2;14/04/2022;0;;;FALTA DE ESTOQUE
18092769;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092770;7896181911036;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092771;7896181915027;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092771;7896181920854;1;14/04/2022;1;1;00000000000003051060;ATENDIDO
18092774;7896181915027;2;14/04/2022;0;;;FALTA DE ESTOQUE
18092777;7896658002113;1;14/04/2022;1;1;00000000000018780123;ATENDIDO
18092822;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092825;7896181902041;3;14/04/2022;3;3;00000000000003051201;ATENDIDO
18092832;7896181915027;3;14/04/2022;0;;;FALTA DE ESTOQUE
18092832;7896181927655;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092835;7896181901198;1;14/04/2022;1;1;00000000000003051435;ATENDIDO
18092837;7896181924081;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092838;7896181901150;1;14/04/2022;1;1;00000000000003052141;ATENDIDO
18092839;7896181901150;1;14/04/2022;1;1;00000000000003052152;ATENDIDO
18092839;7896181927655;4;14/04/2022;0;;;FALTA DE ESTOQUE
18092840;7896181919001;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092840;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092841;7896181909880;2;14/04/2022;0;;;FALTA DE ESTOQUE
18092841;7896181927655;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092842;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092847;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092866;7896658001666;4;14/04/2022;0;;;FALTA DE ESTOQUE
18092872;7896658035791;2;14/04/2022;0;;;FALTA DE ESTOQUE
18092878;7896181913542;6;14/04/2022;0;;;PRODUTO DESCONTINUADO
18092878;7896181915034;12;14/04/2022;12;12;00000000000000305305;ATENDIDO
18092878;7896181921325;8;14/04/2022;8;8;00000000000000305305;ATENDIDO
18092916;7896181922377;5;14/04/2022;0;;;FALTA DE ESTOQUE
18092916;7896181924098;12;14/04/2022;0;;;FALTA DE ESTOQUE
18092916;7896181927693;6;14/04/2022;0;;;FALTA DE ESTOQUE
18092996;7896181911036;1;14/04/2022;0;;;FALTA DE ESTOQUE
18092999;7896181925859;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093023;7896181914280;8;14/04/2022;0;;;FALTA DE ESTOQUE
18093023;7896181921325;2;14/04/2022;2;2;00000000000018781583;ATENDIDO
18093023;7896181924098;15;14/04/2022;0;;;FALTA DE ESTOQUE
18093023;7896181928683;12;14/04/2022;0;;;FALTA DE ESTOQUE
18093072;7896658001123;2;14/04/2022;2;2;00000000000000426569;ATENDIDO
18093072;7896658004704;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093072;7896658011276;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093072;7896658011924;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093072;7896658036989;3;14/04/2022;3;3;00000000000000426569;ATENDIDO
18093073;7896181915072;1;14/04/2022;1;1;00000000000000015695;ATENDIDO
18093073;7896658022104;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093075;7896658005466;8;14/04/2022;0;;;FALTA DE ESTOQUE
18093080;7896181906612;2;14/04/2022;2;2;00000000000018780744;ATENDIDO
18093088;7896181900351;12;14/04/2022;12;12;00000000000000305275;ATENDIDO
18093089;7896181913542;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18093092;7896658004162;1;14/04/2022;1;1;00000000000006884845;ATENDIDO
18093102;7896181916086;1;14/04/2022;1;1;00000000000000426795;ATENDIDO
18093102;7896181916246;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093102;7896658003042;1;14/04/2022;1;1;00000000000000426795;ATENDIDO
18093102;7896658009532;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093102;7896658021442;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093102;7896658027604;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093102;7896658034770;1;14/04/2022;1;1;00000000000000426795;ATENDIDO
18093105;7896181901747;2;14/04/2022;2;2;00000000000006015343;ATENDIDO
18093105;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093105;7896658004704;13;14/04/2022;0;;;FALTA DE ESTOQUE
18093105;7896658019531;2;14/04/2022;2;;;ATENDIDO
18093105;7896658026195;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093107;7896181906322;6;14/04/2022;6;6;00000000000006015637;ATENDIDO
18093139;7896658004124;6;14/04/2022;0;;;FALTA DE ESTOQUE
18093142;7896181914280;50;14/04/2022;0;;;FALTA DE ESTOQUE
18093152;7896181907220;2;14/04/2022;2;2;00000000000006015606;ATENDIDO
18093152;7896181927587;6;14/04/2022;6;6;00000000000006015606;ATENDIDO
18093171;7896658001666;2;14/04/2022;2;2;00000000000000015586;ATENDIDO
18093172;7896181914303;20;14/04/2022;20;20;00000000000004466837;ATENDIDO
18093174;7896658020315;2;14/04/2022;2;2;00000000000000426568;ATENDIDO
18093175;7896658001901;20;14/04/2022;20;20;00000000000000426981;ATENDIDO
18093175;7896658001925;23;14/04/2022;23;23;00000000000000426981;ATENDIDO
18093175;7896658024085;4;14/04/2022;4;4;00000000000000426982;ATENDIDO
18093181;7896181914280;24;14/04/2022;0;;;FALTA DE ESTOQUE
18093186;7896658001666;4;14/04/2022;2;2;00000000000004429474;FALTA DE ESTOQUE
18093193;7896181915171;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093193;7896658011573;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093193;7896658027123;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093207;7896658005930;6;14/04/2022;6;6;00000000000000426476;ATENDIDO
18093246;7896181900443;6;14/04/2022;0;;;PRODUTO DESCONTINUADO
18093325;7896181900351;12;14/04/2022;12;12;00000000000000015614;ATENDIDO
18093326;7896181909293;12;14/04/2022;12;12;00000000000000015700;ATENDIDO
18093326;7896181919247;12;14/04/2022;12;12;00000000000000015700;ATENDIDO
18093326;7896181921011;20;14/04/2022;20;20;00000000000000015700;ATENDIDO
18093335;7896181920397;2;14/04/2022;2;2;00000000000016719550;ATENDIDO
18093335;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093335;7896658022371;2;14/04/2022;2;2;00000000000016719550;ATENDIDO
18093335;7896658029608;2;14/04/2022;2;2;00000000000016719550;ATENDIDO
18093339;7896181915188;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093343;7896658001079;2;14/04/2022;0;;;FALTA DE ESTOQUE
18093343;7896658006401;2;14/04/2022;2;2;00000000000016720494;ATENDIDO
18093351;7896658002120;3;14/04/2022;0;;;FALTA DE ESTOQUE
18093351;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093351;7896658005145;1;14/04/2022;1;1;00000000000016719893;ATENDIDO
18093351;7896658008825;2;14/04/2022;2;2;00000000000016719893;ATENDIDO
18093351;7896658018879;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093351;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18093351;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094775;7896181922070;1;14/04/2022;1;1;00000000000006018341;ATENDIDO
18094792;7896658001901;6;14/04/2022;6;6;00000000000006017555;ATENDIDO
18094840;7896181922933;4;14/04/2022;4;4;00000000000007267678;ATENDIDO
18094848;7896658003547;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094848;7896658003554;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094863;7896181928669;6;14/04/2022;6;6;00000000000007265874;ATENDIDO
18094869;7896658008740;1;14/04/2022;1;1;00000000000001470196;ATENDIDO
18094869;7896658036859;1;14/04/2022;1;1;00000000000001470196;ATENDIDO
18094883;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094886;7896658026904;1;14/04/2022;1;1;00000000000018783773;ATENDIDO
18094888;7896181925224;1;14/04/2022;1;1;00000000000016072717;ATENDIDO
18094895;7896181921363;3;14/04/2022;3;3;00000000000006018932;ATENDIDO
18094896;7896181901341;6;14/04/2022;6;6;00000000000001470263;ATENDIDO
18094898;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18094905;7896658035371;12;14/04/2022;12;12;00000000000001468542;ATENDIDO
18094911;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18094918;7896181909460;36;14/04/2022;0;;;FALTA DE ESTOQUE
18094918;7896181921011;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094918;7896181921325;3;14/04/2022;3;3;00000000000004467396;ATENDIDO
18094918;7896181921363;4;14/04/2022;4;4;00000000000004467396;ATENDIDO
18094920;7896181906612;5;14/04/2022;5;5;00000000000016072647;ATENDIDO
18094920;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094922;7896658005176;1;14/04/2022;0;;;FALTA DE ESTOQUE
18094925;7896181918707;4;14/04/2022;4;4;00000000000001469324;ATENDIDO
18094925;7896181928676;10;14/04/2022;10;10;00000000000001469324;ATENDIDO
18094930;7896181915034;2;14/04/2022;2;2;00000000000016072749;ATENDIDO
18094932;7896181918431;6;14/04/2022;6;6;00000000000001469600;ATENDIDO
18094933;7896181907497;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094933;7896181915072;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896181916451;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896658001116;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094933;7896658007255;3;14/04/2022;3;3;00000000000000427123;ATENDIDO
18094933;7896658007286;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094933;7896658007309;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896658009518;6;14/04/2022;0;;;FALTA DE ESTOQUE
18094933;7896658011276;3;14/04/2022;0;;;FALTA DE ESTOQUE
18094933;7896658016479;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896658022371;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896658024191;2;14/04/2022;2;2;00000000000000427123;ATENDIDO
18094933;7896658030284;1;14/04/2022;1;1;00000000000000427123;ATENDIDO
18094939;7896181914280;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094940;7896181922285;4;14/04/2022;0;;;FALTA DE ESTOQUE
18094954;7896658001789;2;14/04/2022;0;;;FALTA DE ESTOQUE
18094954;7896658011276;2;14/04/2022;2;2;00000000000003051346;ATENDIDO
